FrameCount,Timestamp,Latency_ms,FPS
142,1770788377.6177723,8.500337600708008,5.021681219387505
143,1770788377.8230457,2.8531551361083984,5.053043473022872
144,1770788378.022753,2.0542144775390625,5.156026729737571
145,1770788378.2292213,10.492086410522461,5.003941780004772
146,1770788378.4338398,14.599323272705078,5.018700903994687
147,1770788378.6473324,1.2466907501220703,4.874207156221311
148,1770788378.8576548,0.5404949188232422,4.892902888633283
149,1770788379.0725462,5.252599716186523,4.801413990631397
150,1770788379.2888494,8.645296096801758,4.794197087342019
151,1770788379.493162,8.227825164794922,5.097536490805897
152,1770788379.7037113,3.0198097229003906,4.896152818002155
153,1770788379.915996,1.3933181762695312,4.851177719047646
154,1770788380.1195083,7.660150527954102,5.0767312771278
155,1770788380.3135118,7.8125,5.512735283023083
156,1770788380.524937,2.7968883514404297,4.8916588915842505
157,1770788380.7304597,7.541418075561523,5.0073110515784895
158,1770788380.9346356,0.15997886657714844,5.2056918389256746
159,1770788381.1396132,7.671356201171875,5.003249371358772
160,1770788381.3302274,7.571697235107422,5.401008012073481
161,1770788381.5323486,6.582736968994141,5.047679908344436
162,1770788381.7347398,7.689952850341797,5.170180795292198
163,1770788381.9503539,2.9675960540771484,4.764678952755395
164,1770788382.155952,9.430170059204102,5.032194592882492
165,1770788382.364956,4.921436309814453,4.895409922932645
166,1770788382.571048,7.502317428588867,5.126276434648379
167,1770788382.779753,7.705211639404297,4.931441007474224
168,1770788382.9834905,7.055521011352539,5.070213866767242
169,1770788383.186674,10.694026947021484,5.067836913024146
170,1770788383.3919036,12.418270111083984,5.006743214707346
171,1770788383.5925543,12.36271858215332,5.173822405443345
172,1770788383.7973883,9.332418441772461,5.112729090100139
173,1770788384.0112298,2.5556087493896484,4.8694368046550025
174,1770788384.2147605,5.452632904052734,5.051728893337236
175,1770788384.4217653,10.546207427978516,4.909213061258886
176,1770788384.621775,9.116172790527344,5.087729683307536
177,1770788384.8226821,0.3285408020019531,5.1580557728160406
