FrameCount,Timestamp,Latency_ms,FPS
1,1770788197.6163685,1713.2196426391602,3.6989286759959223
2,1770788198.3155098,0.11372566223144531,3.0931376995478623
3,1770788198.5611436,0.08630752563476562,4.225228447003619
4,1770788198.76307,0.04792213439941406,5.150006077892801
5,1770788198.9637444,0.04982948303222656,5.133812160647054
6,1770788199.165001,0.049591064453125,5.201708477401368
7,1770788199.3649435,0.04506111145019531,5.171749056415328
8,1770788199.5633833,0.13875961303710938,5.203805922281072
9,1770788199.7651381,0.05221366882324219,5.1018458488167715
10,1770788199.9677062,0.049114227294921875,5.080433150027859
11,1770788200.1660278,0.32258033752441406,5.185233170229968
12,1770788200.3626914,0.04506111145019531,5.298347070898468
13,1770788200.5592003,0.050067901611328125,5.234321883720118
14,1770788200.7598271,0.048160552978515625,5.15792891083849
15,1770788200.958215,0.0514984130859375,5.137408993366192
16,1770788201.1472297,0.21338462829589844,5.461432890703737
17,1770788201.3508139,0.04982948303222656,5.041618586045081
18,1770788201.5569525,0.05364418029785156,4.960667619146742
19,1770788201.7553368,0.05507469177246094,5.2001091026308615
20,1770788201.9550383,0.4868507385253906,5.162067828150307
21,1770788202.1542382,0.29730796813964844,5.162347380858606
22,1770788202.3542926,0.06651878356933594,5.130766341970028
23,1770788202.5577307,0.04482269287109375,5.036109917079508
24,1770788202.751758,0.07724761962890625,5.297376763454033
25,1770788202.9457142,0.2791881561279297,5.305035117697726
26,1770788203.1391523,0.06437301635742188,5.310482441480041
27,1770788203.3314984,0.2903938293457031,5.345547929929203
28,1770788203.5405068,0.07915496826171875,5.070030002151645
29,1770788203.7414732,0.0438690185546875,5.136370928337266
30,1770788203.9377587,0.03409385681152344,5.260522477258104
31,1770788204.145099,0.03695487976074219,5.029063096138789
32,1770788204.3361316,0.3147125244140625,5.385715918298165
33,1770788204.5353677,0.08606910705566406,5.452536857855621
34,1770788204.7369442,0.08749961853027344,5.142813702385828
35,1770788204.93144,0.07843971252441406,5.402496766980437
36,1770788205.1413605,0.0457763671875,4.885858131673302
37,1770788205.33295,0.2696514129638672,5.393091068999303
38,1770788205.5274725,0.04673004150390625,5.306102207806009
39,1770788205.723726,0.29397010803222656,5.275084390202184
40,1770788205.9226289,0.049591064453125,5.146618926258002
41,1770788206.1208289,0.03910064697265625,5.1445610084276865
42,1770788206.3202317,0.0553131103515625,5.214286158279535
43,1770788206.5134184,0.052928924560546875,5.368489226681275
44,1770788206.714917,0.04267692565917969,5.127116126753074
45,1770788206.9173398,0.0438690185546875,5.0887358307663
46,1770788207.1183696,0.06031990051269531,5.108631548689866
47,1770788207.3690152,0.053882598876953125,4.150548913355407
48,1770788207.575863,0.030755996704101562,5.213851879659993
49,1770788207.784375,0.04553794860839844,4.955375318254048
50,1770788207.9814003,0.2734661102294922,5.230816429609214
51,1770788208.1854882,0.2894401550292969,5.051059694284913
52,1770788208.3849533,0.25916099548339844,5.164597611700647
53,1770788208.5874007,0.049114227294921875,5.085780248135107
54,1770788208.788769,0.3724098205566406,5.117157828598618
55,1770788208.9871435,0.05555152893066406,5.162557065260873
56,1770788209.1864228,0.05316734313964844,5.117070427209032
57,1770788209.3859878,0.06341934204101562,5.147642185024319
58,1770788209.5880013,0.1957416534423828,5.086477184667942
59,1770788209.7889533,0.05173683166503906,5.084615002285123
60,1770788209.9911473,0.11301040649414062,5.07016483489916
61,1770788210.1923602,1.4867782592773438,5.14603168371253
62,1770788210.395362,0.6098747253417969,5.104459811073222
63,1770788210.5980446,0.05817413330078125,5.206958495082053
64,1770788210.8006878,0.057220458984375,5.101678298882675
65,1770788211.0025141,0.05555152893066406,5.164699363386734
66,1770788211.2127147,0.10514259338378906,4.9680005306397055
67,1770788211.4124126,0.2779960632324219,5.148476252318426
68,1770788211.6175656,0.05125999450683594,4.956165808006806
69,1770788211.8179631,0.32067298889160156,5.137906154873246
70,1770788212.0167074,0.3414154052734375,5.174722437100342
71,1770788212.215461,0.049591064453125,5.161108684283385
72,1770788212.4176273,0.05817413330078125,5.070728758644035
73,1770788212.6217744,0.12493133544921875,5.025255048553577
74,1770788212.821157,0.2543926239013672,5.15531060523188
75,1770788213.0194173,0.2684593200683594,5.202508533777884
76,1770788213.2144814,0.28061866760253906,5.2833770853592785
77,1770788213.4028661,0.5872249603271484,5.466750256438997
78,1770788213.6152155,0.08749961853027344,4.955908139199645
79,1770788213.8032076,0.051975250244140625,5.426485124176512
80,1770788214.0027287,0.05054473876953125,5.2698087225723445
81,1770788214.1986089,0.35119056701660156,5.260383927518819
82,1770788214.3956077,0.07700920104980469,5.255427332756957
83,1770788214.5959635,0.05745887756347656,5.221010492300377
84,1770788214.7970252,0.05507469177246094,5.13856708811134
85,1770788214.9973862,0.04982948303222656,5.122976729642712
86,1770788215.2013113,0.0553131103515625,5.134591465982431
87,1770788215.4121912,0.1125335693359375,4.96511883933074
88,1770788215.6140354,0.04935264587402344,5.135880352701897
89,1770788215.81846,0.06437301635742188,4.989637200914106
90,1770788216.014315,0.3104209899902344,5.264418050348488
91,1770788216.2115207,0.09322166442871094,5.270086823224899
92,1770788216.4178462,0.05602836608886719,5.091639221475109
93,1770788216.621141,0.04267692565917969,5.048433281616922
94,1770788216.82437,0.04220008850097656,5.049740066795248
95,1770788217.025709,0.25177001953125,5.114337519372472
96,1770788217.2577553,0.32830238342285156,4.4194390648411375
97,1770788217.4572675,0.05078315734863281,5.101219144361092
98,1770788217.6574314,0.16498565673828125,5.1440562493791155
99,1770788217.8584523,0.3390312194824219,5.12217592434286
100,1770788218.0582168,0.23889541625976562,5.156115466979404
101,1770788218.2569716,0.2682209014892578,5.197795620238953
102,1770788218.4568799,0.133514404296875,5.1409415551385464
103,1770788218.6554737,0.2655982971191406,5.18360547143415
104,1770788218.8591113,0.3173351287841797,5.052939985928932
105,1770788219.0625815,0.04410743713378906,5.046040276369183
106,1770788219.2669437,0.058650970458984375,5.091874108470667
107,1770788219.4789267,0.0820159912109375,4.90657707411857
108,1770788219.6852512,0.041961669921875,5.051187436774411
109,1770788219.887946,0.2636909484863281,5.070875889817394
110,1770788220.08885,0.04315376281738281,5.111152814098642
111,1770788220.291483,0.24962425231933594,5.07517097512693
112,1770788220.493093,0.32210350036621094,5.094514987282855
113,1770788220.6932302,0.05412101745605469,5.1848229450725505
114,1770788220.8897686,0.3833770751953125,5.2750777558522834
115,1770788221.0834205,0.5013942718505859,5.337371490525389
116,1770788221.280946,0.08797645568847656,5.227113718247336
117,1770788221.4765043,0.23746490478515625,5.29261737175103
118,1770788221.6835465,0.0400543212890625,5.015838088905684
119,1770788221.89621,0.053882598876953125,4.7958580693553845
120,1770788222.0902467,0.0820159912109375,5.346563227387104
121,1770788222.2888134,0.49114227294921875,5.181754725815598
122,1770788222.4764836,0.3294944763183594,5.521421932963159
123,1770788222.6808572,0.16355514526367188,5.019637879841404
124,1770788222.8740747,0.3032684326171875,5.3506760575238905
125,1770788223.0688844,0.04792213439941406,5.2858739774642
126,1770788223.2641382,0.04673004150390625,5.286073830789841
127,1770788223.459732,0.049114227294921875,5.305129058085308
128,1770788223.6583788,0.04935264587402344,5.154949449760707
129,1770788223.855699,0.42629241943359375,5.211338374488409
130,1770788224.052803,0.048160552978515625,5.2121996895772265
131,1770788224.252027,0.064849853515625,5.152511390843838
132,1770788224.4534633,0.04553794860839844,5.135433884550492
133,1770788224.6550806,0.4127025604248047,5.0991477721719045
134,1770788224.8594396,0.06794929504394531,5.002354299399141
135,1770788225.0540926,0.05555152893066406,5.2702722399672295
136,1770788225.2534537,0.053882598876953125,5.101088858808349
137,1770788225.4534006,0.04649162292480469,5.153074789112738
138,1770788225.650357,0.05555152893066406,5.2205231097823575
139,1770788225.8492782,0.1723766326904297,5.169365165638168
140,1770788226.0482292,0.23984909057617188,5.183740006204218
141,1770788226.2511733,0.05459785461425781,5.073280241525793
142,1770788226.4526176,0.05221366882324219,5.138088681343989
143,1770788226.6544578,0.1475811004638672,5.088476539989688
144,1770788226.8560836,0.21696090698242188,5.106423595470051
145,1770788227.0559413,0.05125999450683594,5.095412395994426
146,1770788227.2889287,0.05221366882324219,4.392106927590988
147,1770788227.5004082,0.057697296142578125,4.8583422137793635
148,1770788227.6982083,0.05054473876953125,5.223878143253914
149,1770788227.9030254,0.07128715515136719,5.032762179025678
150,1770788228.1138237,0.06198883056640625,4.972423661520332
151,1770788228.317236,0.21791458129882812,5.123852897198089
152,1770788228.5283067,0.051975250244140625,4.83399084212989
153,1770788228.7361403,0.08034706115722656,5.007245295452619
154,1770788228.9415076,0.08273124694824219,5.0539933172590885
155,1770788229.1497598,0.0400543212890625,4.994497401120525
156,1770788229.350868,0.40435791015625,5.114343755563305
157,1770788229.5407073,0.07319450378417969,5.41526130550757
158,1770788229.7355623,0.10919570922851562,5.408118294335555
159,1770788229.9437008,0.04291534423828125,4.943798716874293
160,1770788230.1453915,0.04553794860839844,5.075416628347669
161,1770788230.3434837,0.4134178161621094,5.19255762590792
162,1770788230.5465007,0.04649162292480469,5.074753419221201
163,1770788230.7486844,0.05888938903808594,5.069564271469148
164,1770788230.9493668,0.339508056640625,5.125543495528611
165,1770788231.1508324,0.06461143493652344,5.092956104668811
166,1770788231.3481097,0.1537799835205078,5.1982723256058945
167,1770788231.551522,0.1537799835205078,5.070140319320743
168,1770788231.7505515,0.3819465637207031,5.1696136505377535
169,1770788231.9479818,0.30732154846191406,5.213067768697759
170,1770788232.143338,0.45037269592285156,5.273857319430002
171,1770788232.333808,0.6229877471923828,5.410434390015802
172,1770788232.5330925,0.052928924560546875,5.175878255976386
173,1770788232.7428114,0.07987022399902344,4.986078271237739
174,1770788232.9353452,0.3123283386230469,5.348417651304364
175,1770788233.1388922,0.04363059997558594,5.109092038604103
176,1770788233.32884,0.26988983154296875,5.417240662265854
177,1770788233.533085,0.06628036499023438,5.074059691489529
178,1770788233.7329931,0.08654594421386719,5.182471812930529
179,1770788233.9280424,0.0457763671875,5.280849306513835
180,1770788234.1224694,0.33020973205566406,5.2869333723248975
181,1770788234.321427,0.04458427429199219,5.2269573810778915
182,1770788234.5229566,0.04839897155761719,5.046107055375628
183,1770788234.7222602,0.4153251647949219,5.1727440565236105
184,1770788234.9212139,0.3523826599121094,5.1842974389399785
185,1770788235.1336062,0.04863739013671875,4.797289739187723
186,1770788235.322037,0.20742416381835938,5.454699623114598
187,1770788235.5204246,0.04863739013671875,5.193457757614105
188,1770788235.7200804,0.21958351135253906,5.156635275025203
189,1770788235.922057,0.42438507080078125,5.110685725356498
190,1770788236.1256766,0.7572174072265625,5.0634014078471
191,1770788236.321382,0.05364418029785156,5.228638495896801
192,1770788236.520504,0.06508827209472656,5.19104096714188
193,1770788236.7203054,0.04291534423828125,5.1184254843480765
194,1770788236.9199874,0.2770423889160156,5.162029709672258
195,1770788237.124957,0.06008148193359375,4.980891341548714
196,1770788237.3700185,0.04863739013671875,4.2130139951524725
197,1770788237.5812624,0.2682209014892578,4.989043693194862
198,1770788237.7865698,0.09775161743164062,4.98196810298647
199,1770788237.9873917,0.13375282287597656,5.111657365847
200,1770788238.185311,0.24771690368652344,5.206577140885178
201,1770788238.3838735,0.3685951232910156,5.19320054528368
202,1770788238.5841434,0.14162063598632812,5.185867865157426
203,1770788238.7863114,0.04363059997558594,5.074974469670937
204,1770788238.9868186,0.04935264587402344,5.0729427587599885
205,1770788239.1909852,0.3936290740966797,5.048803975193559
206,1770788239.393456,0.04863739013671875,5.037119946582056
207,1770788239.5982869,1.4429092407226562,5.113184085667055
208,1770788239.7915795,0.054836273193359375,5.272485003293493
209,1770788239.986917,0.7407665252685547,5.299130267792619
210,1770788240.1870313,0.202178955078125,5.136509312769191
211,1770788240.3825035,0.44918060302734375,5.283610028809586
212,1770788240.587075,0.05888938903808594,4.99362329331422
213,1770788240.7867172,0.04553794860839844,5.147800131569904
214,1770788240.98922,0.05125999450683594,5.030462435579607
215,1770788241.1907852,0.07343292236328125,5.098286229668806
216,1770788241.3876083,0.05555152893066406,5.266804459256171
217,1770788241.5870686,0.05626678466796875,5.186008929576037
218,1770788241.7871315,0.06270408630371094,5.129072297068423
219,1770788241.9879608,0.3638267517089844,5.138460068336321
220,1770788242.1934392,0.041961669921875,4.963632253933991
221,1770788242.3920112,0.0514984130859375,5.142239936640034
222,1770788242.592058,0.05245208740234375,5.166703416502935
223,1770788242.787705,0.050067901611328125,5.20241819250777
224,1770788242.988587,0.5340576171875,5.140607611567858
225,1770788243.189655,0.1468658447265625,5.137868392394938
226,1770788243.390979,0.06127357482910156,5.182734367663268
