FrameCount,Timestamp,Latency_ms,FPS
1,1770785396.0244598,0,5.647211696262414e-10
2,1770785397.9987745,0,0.5065048673594437
3,1770785398.0826275,0,11.925630855404387
4,1770785398.1620736,0,12.587153870854477
5,1770785398.2344089,0,13.824519769542116
6,1770785398.32337,0,11.240865114035323
7,1770785398.4220948,0,10.129162822822533
8,1770785398.5048778,0,12.079777199849087
9,1770785398.580374,0,13.245700354329962
10,1770785398.6592884,0,12.671957847796465
11,1770785398.7338269,0,13.4158912732658
12,1770785398.8085864,0,13.376229414090904
13,1770785398.8846078,0,13.154185104921641
14,1770785398.9641163,0,12.577264808101162
15,1770785399.0364215,0,13.830263461601874
16,1770785399.109314,0,13.7188461827804
17,1770785399.1899805,0,12.396713365253886
18,1770785399.2708483,0,12.365866314448795
19,1770785399.3523726,0,12.266270493481274
20,1770785399.4281068,0,13.204084973493005
21,1770785399.5131943,0,11.752602393501512
22,1770785399.5824082,0,14.447971781305114
23,1770785399.6594665,0,12.977184829489552
24,1770785399.744447,0,11.767407149710746
25,1770785399.8198524,0,13.261656859738265
26,1770785399.892999,0,13.671178849996252
27,1770785399.966261,0,13.649645440847687
28,1770785400.0355136,0,14.439864080945512
29,1770785400.1053607,0,14.316985253959585
30,1770785400.1780016,0,13.766350048247658
31,1770785400.2442594,0,15.092581997445171
32,1770785400.3103995,0,15.119403630700907
33,1770785400.385795,0,13.263376255407422
34,1770785400.46652,0,12.387743107343798
35,1770785400.538405,0,13.911133074853984
36,1770785400.6341107,0,10.448693260657816
37,1770785400.7058496,0,13.939427374997923
38,1770785400.7963586,0,11.048632587152483
39,1770785400.8759155,0,12.569613349076677
40,1770785400.9477003,0,13.930538349380743
41,1770785401.0262773,0,12.726363570162876
42,1770785401.1070395,0,12.382038194372692
43,1770785401.1885767,0,12.264333668623827
44,1770785401.261047,0,13.798777478763792
45,1770785401.3301716,0,14.466609181526575
46,1770785401.4088748,0,12.705969312794414
47,1770785401.492049,0,12.022954898554714
48,1770785401.5727963,0,12.384304902282102
49,1770785401.6555793,0,12.079777199849087
50,1770785401.7350588,0,12.581867704980487
51,1770785401.8064044,0,14.016287657270798
52,1770785401.8912215,0,11.790065467506585
53,1770785402.0737762,0,5.477809557392678
54,1770785402.1555007,0,12.236246889377059
55,1770785402.2528481,0,10.272477682124881
56,1770785402.3467624,0,10.64800903771214
57,1770785402.426947,0,12.471207395359762
58,1770785402.4997323,0,13.739068339868254
59,1770785402.5682824,0,14.587868670005564
60,1770785402.6540906,0,11.653887403933249
61,1770785402.7478328,0,10.667561924091327
62,1770785402.8366406,0,11.260269485914945
63,1770785402.9180217,0,12.287868001417953
64,1770785402.9841447,0,15.12332876613543
65,1770785403.0612557,0,12.96831742557053
66,1770785403.1289668,0,14.768624054140654
67,1770785403.1978774,0,14.51155581388912
68,1770785403.2625349,0,15.466121913176226
69,1770785403.3357282,0,13.662450528510236
70,1770785403.4092448,0,13.602368729143087
71,1770785403.4912674,0,12.191751834153035
72,1770785403.5671723,0,13.174389385867926
73,1770785403.6259449,0,17.014741795464687
74,1770785403.6949472,0,14.492251664553223
75,1770785403.7560532,0,16.36501402669559
76,1770785403.8279252,0,13.913625009537142
77,1770785403.8920088,0,15.60462226455247
78,1770785403.9605274,0,14.594569014711817
79,1770785404.0290742,0,14.588579020959562
80,1770785404.095648,0,15.020911002001927
81,1770785404.1660128,0,14.211668716603814
82,1770785404.229172,0,15.832999256348407
83,1770785404.3056767,0,13.071091110806398
84,1770785404.3732977,0,14.788307013182992
85,1770785404.4431074,0,14.324661974091795
86,1770785404.5104938,0,14.839792102293032
87,1770785404.5766943,0,15.10562728467758
88,1770785404.6715176,0,10.545924499268326
89,1770785404.7539203,0,12.13552378031491
90,1770785404.8427444,0,11.258214223403256
91,1770785404.9355829,0,10.771390343431957
92,1770785405.0128174,0,12.947580607819228
93,1770785405.0825877,0,14.332738742063574
94,1770785405.15615,0,13.593904253215921
95,1770785405.2337646,0,12.884182847523645
96,1770785405.3108246,0,12.97690377552883
97,1770785405.3877525,0,12.999184897988279
98,1770785405.478994,0,10.959941885684124
99,1770785405.5668108,0,11.387322815619646
100,1770785405.6321251,0,15.310584490487246
101,1770785405.69888,0,14.980192149719633
102,1770785405.7649205,0,15.142219687069034
103,1770785405.8324966,0,14.798115970151887
104,1770785405.909525,0,12.982245883372538
105,1770785405.9834132,0,13.53394211222613
106,1770785406.048519,0,15.359643758262443
107,1770785406.1269135,0,12.755972275866684
108,1770785406.2108176,0,11.918378945154993
109,1770785406.278209,0,14.838689591735655
110,1770785406.34163,0,15.767645212344036
111,1770785406.4151666,0,13.598664224228768
112,1770785406.4755037,0,16.573560093570208
113,1770785406.5474384,0,13.901496771798644
114,1770785406.620899,0,13.61274325254125
115,1770785406.6877036,0,14.969018447603311
116,1770785406.7533739,0,15.227595020349186
117,1770785406.8160517,0,15.95459697972536
118,1770785406.8784366,0,16.0295343975602
119,1770785406.942005,0,15.731097984060009
120,1770785407.019212,0,12.952178612234814
121,1770785407.0935862,0,13.445522971777347
122,1770785407.1629903,0,14.408365452659206
123,1770785407.25875,0,10.442813927722243
124,1770785407.3467953,0,11.357782116445385
125,1770785407.425909,0,12.640032305990772
126,1770785407.5013132,0,13.261866518269317
127,1770785407.5684779,0,14.888782396018586
128,1770785407.64851,0,12.494984792018565
129,1770785407.724666,0,13.130917720131988
130,1770785407.8103793,0,11.66682150834337
131,1770785407.8785324,0,14.672837627468471
132,1770785407.9478526,0,14.425809114359415
133,1770785408.0171142,0,14.438024949742516
134,1770785408.0856876,0,14.582898149629022
